id,person_weight,sex_of_respondent,sex_of_partner,personal_income_group,household_income_group,number_young_children_in_home,number_children_in_home,age_group_children,duration_sleeping_resting_relaxing_sick_in_bed,duration_personal_care,duration_health_professional_visit_consultation,duration_self_administered_medical_care,duration_meal_lunch_or_snack_preparation,duration_eating_or_drinking,duration_transport_to_and_from_activity,duration_paid_work,duration_looking_for_paid_work,duration_other_income_generating_activities,duration_paid_training,duration_break_or_lunch,duration_schooling_on_site,duration_schooling_online,duration_homework_or_studying,duration_self_development_or_leisure_courses,duration_preserving_foods,duration_indoor_house_cleaning,duration_garbage_recycling_unpacking_goods,duration_laudry_ironing_sewing_shoe_care,duration_repair_painting_removation,duration_organizing_planning_paying_bills,duration_packing_unpacking_groceries_luggage_boxes,duration_outdoor_maintenance,duration_planting_maintaining_garden_or_house_plants,duration_pet_care,duration_personal_care_of_child_14_under,duration_accompanying_care_of_child_14_under,duration_personal_care_of_child_15_plus,duration_accompanying_care_of_child_15_plus,duration_care_of_household_adult_personal_care,duration_care_of_household_adult_accompanying,duration_care_of_child_other_household_personal_care_accompanying,duration_care_of_adult_other_household_personal_care,duration_care_of_adult_other_household_accompanying,duration_helping_relatives_friends_neighbours_acquaintances,duration_shopping_or_buying_goods,duration_shopping_for_services,duration_researching_for_goods_and_services,duration_selling_goods_or_services,duration_socializing_or_communicating_in_person,duration_socializing_or_communicating_using_technology,duration_organizational_activities,duration_volunteer_work,duration_religious_activities,duration_civic_participation,duration_exercising,duration_organized_recreational_sports,duration_competitive_sports_indoor_or_outdoor,duration_outdoor_sports_non_competitive,duration_outdoor_activities,duration_coaching_or_administering_sports,duration_attending_cinema_exhibitions_library_concerts_theatre,duration_attending_sporting_events,duration_visiting_museums_art_galleries_heritage_sites_zoos,duration_arts_and_hobbies,duration_leisure_activities,duration_reading_online_or_paper_version,duration_writing,duration_watching_television_or_videos,duration_listening_to_music_or_radio,duration_use_of_technology,duration_other_activity,duration_uncodable_unknown_activity,duration_social_contact_alone,duration_social_contact_spouse_partner,duration_social_contact_household_children_15,duration_social_contact_household_children_15_2,duration_social_contact_parents_or_parents_in_law,duration_social_contact_other_household_adults,duration_social_contact_family_members_from_other_households,duration_social_contact_friend_s,duration_social_contact_colleague_s_classmate_s,duration_social_contact_other_people,duration_social_contact_not_stated,duration_at_home_or_on_property,duration_at_place_of_work_or_school,duration_away_on_business,duration_at_someone_elses_home_or_property,duration_in_the_neighbourhood,duration_outside,duration_at_the_grocery_store_other_stores_or_mall,duration_at_a_library_museum_or_theater,duration_at_a_sports_centre_field_or_arena,duration_at_a_restaurant_bar_or_club,duration_at_a_place_of_worship,duration_at_a_medical_dental_or_other_clinic,duration_elsewhere,duration_travel_car_driver,duration_travel_car_passenger,duration_travel_walking,duration_travel_bus_include_street_car_and_metro,duration_travel_airplane,duration_travel_bicycle,duration_travel_taxi_limousine_service,duration_travel_boat_ferry,duration_travel_other,total_duration_in_minutes_location_not_stated,sleep_duration_in_minutes_the_first_night,diff_income
24180,679.529,Female,Male,"$60,000 to $79,999","$140,000 or more",Two,Two,At least one child under 5 years of age but not all children,450,110,0,0,100,15,30,455,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,560,795,0,0,0,0,190,505,0,0,715,505,0,190,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,420,Ambiguous
24182,4409.0938,Female,Male,"Less than $20,000","$40,000 to $59,999",One,One,All children under 5 years of age,535,180,0,0,90,60,80,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,885,1035,0,330,0,0,0,0,190,0,900,190,0,90,0,180,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,NA,"$20,000 to $39,999"
24189,815.7633,Female,Male,"$40,000 to $59,999","$140,000 or more",One,One,All children between 5 and 12 years of age,390,75,0,0,60,20,110,510,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,85,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,0,625,0,260,0,0,0,0,0,510,555,0,705,510,0,0,30,0,0,0,85,0,0,0,0,110,0,0,0,0,0,0,0,0,0,375,Ambiguous
24191,454.7165,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",None,One,No child under 19 years of age at home,470,40,0,0,75,20,30,470,0,0,0,60,0,0,0,0,0,50,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,15,845,0,895,0,0,0,0,530,0,0,880,530,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,470,"$40,000 to $59,999"
24192,543.5135,Male,Female,"$40,000 to $59,999","$40,000 to $59,999",One,One,All children under 5 years of age,555,0,0,0,165,90,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,90,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,30,1260,1335,0,180,0,465,165,0,105,0,1290,0,0,0,0,0,0,0,0,0,90,0,0,60,0,0,0,0,0,0,0,0,0,1230,Same Income
24201,6752.5495,Male,Female,"$20,000 to $39,999","$40,000 to $59,999",One,Three,All children 13 years of age and older,445,55,0,0,0,30,70,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,60,0,0,15,0,880,550,125,125,0,0,0,0,0,0,10,825,545,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,420,"Less than $20,000"
24210,490.7713,Female,Male,"$120,000 or more","$140,000 or more",Two,Two,All children 13 years of age and older,425,65,30,0,85,0,105,375,0,0,0,30,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,70,0,20,0,0,0,0,705,545,380,0,95,0,0,95,0,0,0,760,500,0,0,0,0,0,0,0,0,0,30,45,75,30,0,0,0,0,0,0,0,0,435,Ambiguous
24211,2509.0924,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",None,One,No child under 19 years of age at home,330,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,440,0,0,130,0,0,0,0,0,0,0,0,0,150,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1295,0,745,0,655,0,0,0,655,0,320,0,0,830,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,390,"$40,000 to $59,999"
24216,661.4158,Female,Male,"$40,000 to $59,999","$120,000 to $139,999",One,One,All children between 5 and 12 years of age,510,120,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,120,0,110,0,0,0,0,160,920,740,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,"$60,000 to $79,999"
24220,2591.8872,Female,Male,"$40,000 to $59,999","$80,000 to $99,999",Two,Two,At least one child under 5 years of age but not all children,675,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,60,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1260,975,0,345,0,0,0,0,0,0,885,0,0,465,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,630,"$20,000 to $39,999"
24222,2602.3833,Male,Female,"$100,000 to $119,999","$120,000 to $139,999",Two,Two,All children under 5 years of age,360,30,0,0,60,0,125,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,105,0,0,150,430,795,0,120,0,0,0,495,0,0,700,495,0,120,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,360,"Less than $20,000"
24224,2340.2166,Male,Female,"$100,000 to $119,999","$140,000 or more",None,One,No child under 19 years of age at home,530,10,0,0,50,30,130,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,20,0,730,500,0,0,0,0,60,0,0,0,0,0,20,130,0,0,0,0,0,0,0,0,0,NA,Ambiguous
24257,5875.903,Male,Female,"Less than $20,000","$20,000 to $39,999",None,Two,All children 13 years of age and older,450,0,0,0,90,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,210,250,0,0,0,430,720,0,590,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,"Less than $20,000"
24259,3033.1033,Male,Female,"$40,000 to $59,999","$100,000 to $119,999",Three or more,Three,NA,425,25,0,0,15,95,65,475,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,150,680,135,0,0,0,0,0,550,0,0,810,550,0,0,0,0,15,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,510,"$40,000 to $59,999"
24260,465.9164,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",One,One,All children under 5 years of age,390,10,0,0,0,105,40,460,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,120,0,180,0,0,0,0,160,650,610,0,0,0,0,0,490,0,0,910,490,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,390,"$20,000 to $39,999"
24263,2734.9335,Male,Female,"$80,000 to $99,999","$140,000 or more",One,One,All children under 5 years of age,455,40,0,0,90,0,80,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,15,0,170,0,0,0,0,630,560,110,0,0,0,0,0,0,140,0,860,500,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,450,Ambiguous
24266,1672.5971,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",Three or more,Three,At least one child under 5 years of age but not all children,685,40,0,0,20,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,1440,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,1290,"$40,000 to $59,999"
24267,1819.2296,Male,Female,"$40,000 to $59,999","$140,000 or more",One,One,All children under 5 years of age,455,55,0,0,20,240,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,225,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,1340,1200,0,215,0,135,0,0,225,0,610,0,0,0,0,0,20,0,0,195,0,0,315,210,90,0,0,0,0,0,0,0,0,315,Ambiguous
24268,1231.5324,Female,Male,"$120,000 or more","$140,000 or more",Two,Three,NA,395,150,0,0,0,150,50,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,425,925,865,805,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,390,Ambiguous
24269,2223.4999,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",One,One,All children under 5 years of age,475,40,0,0,35,15,80,650,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,30,0,0,105,585,95,0,0,0,0,0,690,15,0,670,690,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,460,"$40,000 to $59,999"
24272,11940.7974,Male,Female,"$20,000 to $39,999","$80,000 to $99,999",None,Two,All children 13 years of age and older,510,0,0,0,0,65,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,1420,0,400,0,0,0,0,0,0,0,1090,0,0,300,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,420,"$40,000 to $59,999"
24276,320.3017,Female,Male,"Less than $20,000","$140,000 or more",Two,Two,NA,760,15,300,60,45,0,90,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,120,0,0,0,0,1165,275,65,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,300,0,90,0,0,0,0,0,0,0,0,0,690,Ambiguous
24277,836.9873,Male,Female,"$40,000 to $59,999","$80,000 to $99,999",Two,Two,All children between 5 and 12 years of age,440,75,0,0,70,40,20,450,0,25,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,80,0,0,80,885,845,0,0,0,0,0,475,450,0,945,475,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,405,"$20,000 to $39,999"
24280,2033.8095,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",Two,Two,All children between 5 and 12 years of age,300,20,0,0,45,10,180,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,745,150,185,0,0,0,0,0,360,0,0,780,360,0,0,0,0,0,0,120,0,0,0,0,170,0,10,0,0,0,0,0,0,0,390,"Less than $20,000"
24282,2435.3046,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",One,Two,All children 13 years of age and older,510,20,0,0,45,30,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,30,0,265,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,265,0,45,0,0,1005,0,330,375,0,0,0,0,0,0,0,1380,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,"$40,000 to $59,999"
24285,1366.0021,Male,Male,"Less than $20,000","$120,000 to $139,999",Three or more,Three,At least one child under 5 years of age but not all children,535,20,0,0,90,90,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,240,90,120,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,440,745,495,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,NA,"$100,000 to $119,999"
24297,3201.5691,Female,Male,"$80,000 to $99,999","$140,000 or more",One,One,All children under 5 years of age,475,150,0,0,25,90,90,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,850,0,405,0,405,0,15,0,0,945,0,0,405,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,450,Ambiguous
24310,936.2859,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",Three or more,Three,At least one child under 5 years of age but not all children,400,50,0,0,10,45,20,610,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,200,635,120,0,0,0,0,60,550,125,0,730,550,0,0,60,60,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,410,"$20,000 to $39,999"
24313,5184.1067,Male,Female,"$60,000 to $79,999","$140,000 or more",None,Four or more,All children 13 years of age and older,525,630,0,0,75,150,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1200,0,525,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,165,0,0,0,0,60,0,0,0,0,0,0,0,0,0,450,Ambiguous
24321,4243.7429,Female,Male,"Less than $20,000","$120,000 to $139,999",None,One,No child under 19 years of age at home,725,0,0,5,120,95,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0,105,0,0,60,0,0,0,0,0,90,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,830,0,895,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,"$100,000 to $119,999"
24335,2541.4328,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,All children under 5 years of age,440,60,0,0,110,15,65,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,30,0,0,0,0,135,640,255,0,0,0,0,0,0,500,0,840,500,0,10,25,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,465,Ambiguous
24339,6514.1033,Female,Male,"$20,000 to $39,999","$140,000 or more",None,Two,No child under 19 years of age at home,480,60,0,0,105,0,50,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,95,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,460,495,0,90,80,0,80,0,405,0,0,860,530,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,510,Ambiguous
24341,1125.421,Female,Male,"$40,000 to $59,999","$40,000 to $59,999",One,Three,All children 13 years of age and older,650,30,0,0,30,60,120,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,60,0,0,0,0,0,30,0,0,0,0,0,20,120,0,60,0,30,0,0,65,490,320,230,0,0,0,390,285,0,0,765,0,0,65,0,30,0,0,0,0,60,0,400,0,120,0,0,0,0,0,0,0,0,510,Same Income
24346,1028.0045,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",Two,Two,At least one child under 5 years of age but not all children,480,55,0,0,30,55,45,420,0,0,0,70,0,0,0,0,15,45,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,15,0,0,245,605,255,0,0,0,0,0,490,0,0,895,490,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,0,0,450,"$20,000 to $39,999"
24356,1954.3499,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",One,One,All children under 5 years of age,690,195,0,0,195,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,930,1035,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,"$40,000 to $59,999"
24357,2330.8607,Female,Male,"$40,000 to $59,999","$140,000 or more",One,Two,All children 13 years of age and older,495,55,0,0,60,45,40,435,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,120,90,45,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,670,360,45,0,0,0,0,435,525,0,875,435,0,0,0,0,0,0,90,0,0,0,0,40,0,0,0,0,0,0,0,0,0,450,Ambiguous
24358,1480.906,Female,Male,"Less than $20,000","$60,000 to $79,999",Three or more,Three,At least one child under 5 years of age but not all children,510,0,0,0,60,60,30,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,30,0,0,390,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,400,0,0,0,0,0,0,530,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,510,"$40,000 to $59,999"
24372,680.3964,Male,Female,"$100,000 to $119,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,465,30,0,0,15,90,60,525,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,135,780,315,0,0,0,0,0,525,0,0,840,540,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,420,Same Income
24373,2491.4656,Male,Female,"$120,000 or more","$140,000 or more",One,One,All children between 5 and 12 years of age,435,225,0,0,0,0,50,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,435,0,0,0,0,0,0,500,755,0,660,730,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,30,0,0,0,0,360,Ambiguous
24376,2801.133,Male,Female,"$20,000 to $39,999","$80,000 to $99,999",Two,Two,All children under 5 years of age,520,10,0,0,25,60,60,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,585,390,465,0,0,0,0,0,0,0,0,795,0,0,0,0,50,0,0,0,0,0,0,535,60,0,0,0,0,0,0,0,0,0,540,"$40,000 to $59,999"
24377,2183.528,Female,Male,"$20,000 to $39,999","$120,000 to $139,999",One,One,All children between 5 and 12 years of age,480,60,0,0,30,40,40,490,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,160,0,0,0,0,570,740,260,0,0,0,0,0,0,0,0,910,490,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,480,"$80,000 to $99,999"
24378,797.216,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",One,One,All children between 5 and 12 years of age,570,20,0,0,30,0,15,540,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,55,25,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,20,10,0,60,800,750,0,0,0,0,0,540,25,0,850,550,0,25,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,570,"$20,000 to $39,999"
24391,3017.9291,Male,Female,"Less than $20,000","$20,000 to $39,999",One,One,All children under 5 years of age,555,30,0,0,0,80,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,165,0,0,0,0,0,540,0,0,880,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,"Less than $20,000"
24393,385.7254,Male,Female,"Less than $20,000","$20,000 to $39,999",Two,Two,NA,360,20,0,0,0,0,80,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,15,0,0,675,600,270,0,0,0,0,90,0,45,0,1030,90,0,0,0,240,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,360,"Less than $20,000"
24397,2149.8532,Male,Female,"$120,000 or more","$140,000 or more",One,Two,All children 13 years of age and older,320,0,0,0,140,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,60,0,150,0,130,1280,390,390,0,0,0,0,0,30,0,1400,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,330,Ambiguous
24405,6256.9678,Male,Female,"$20,000 to $39,999","$60,000 to $79,999",One,Three,NA,390,75,0,0,150,30,80,465,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,90,0,900,120,0,90,0,0,0,300,30,0,0,865,495,0,0,0,0,0,0,0,0,0,0,0,20,0,15,45,0,0,0,0,0,0,360,"$20,000 to $39,999"
24408,270.059,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",None,One,All children 13 years of age and older,480,30,0,0,30,120,50,425,0,0,0,0,0,0,0,0,0,30,0,80,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,90,0,30,0,0,0,0,0,575,0,845,545,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,420,"$40,000 to $59,999"
